longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-117.48,34.08,28.0,1922.0,382.0,1565.0,340.0,3.915,True,False,False,False
-119.74,34.45,29.0,2526.0,388.0,1092.0,409.0,6.0597,False,False,False,False
-122.4,37.73,45.0,3490.0,712.0,2337.0,781.0,3.4472,False,False,True,False
-119.14,36.29,32.0,2084.0,482.0,1410.0,420.0,1.5321,True,False,False,False
-117.86,33.75,13.0,1632.0,598.0,3356.0,659.0,1.5054,False,False,False,False
-122.03,37.54,35.0,1867.0,343.0,1213.0,338.0,4.8214,False,False,True,False
-121.35,38.7,5.0,14414.0,2979.0,7608.0,2832.0,3.5802,True,False,False,False
-117.88,34.0,21.0,5459.0,1086.0,3394.0,1087.0,3.6308,False,False,False,False
-117.28,32.84,21.0,2455.0,660.0,1015.0,597.0,3.7596,False,False,False,True
-121.85,37.4,23.0,1793.0,319.0,1145.0,310.0,5.5968,False,False,False,False
-120.43,34.9,30.0,2388.0,393.0,1117.0,375.0,4.1058,False,False,False,False
-118.04,34.06,31.0,957.0,295.0,1300.0,287.0,2.1383,False,False,False,False
-117.25,32.77,32.0,2021.0,524.0,973.0,485.0,3.18,False,False,False,True
-117.09,32.67,37.0,1157.0,332.0,983.0,306.0,2.0972,False,False,False,True
-118.12,33.96,36.0,1426.0,235.0,698.0,240.0,4.8523,False,False,False,False
-122.42,37.75,52.0,2164.0,533.0,1122.0,469.0,3.2632,False,False,True,False
-122.33,37.95,46.0,1543.0,339.0,777.0,322.0,4.0927,False,False,True,False
-117.4,33.97,38.0,1383.0,238.0,649.0,232.0,5.0194,True,False,False,False
-118.09,34.06,38.0,3230.0,840.0,3485.0,827.0,2.629,False,False,False,False
-121.99,37.55,16.0,6647.0,2098.0,4649.0,1903.0,2.9074,False,False,False,False
-118.21,34.07,52.0,1770.0,300.0,1848.0,439.0,2.4135,False,False,False,False
-121.61,39.76,31.0,2431.0,512.0,1026.0,427.0,2.5428,True,False,False,False
-118.36,33.94,39.0,1390.0,410.0,1666.0,371.0,3.3056,False,False,False,False
-117.13,32.79,35.0,1458.0,262.0,723.0,257.0,4.2098,False,False,False,True
-115.58,32.81,10.0,1088.0,203.0,533.0,201.0,3.6597,True,False,False,False
-117.97,33.68,26.0,1616.0,292.0,700.0,241.0,5.5105,False,False,False,False
-121.35,38.0,22.0,3564.0,730.0,1539.0,699.0,3.675,True,False,False,False
-121.44,38.57,52.0,3080.0,545.0,975.0,495.0,3.776,True,False,False,False
-122.14,37.44,52.0,3117.0,468.0,1114.0,421.0,6.6756,False,False,True,False
-118.23,33.96,44.0,3186.0,876.0,3913.0,842.0,3.0143,False,False,False,False
-122.29,40.47,20.0,2858.0,612.0,1422.0,589.0,1.9657,True,False,False,False
-118.37,33.88,27.0,1688.0,331.0,811.0,327.0,4.5357,False,False,False,False
-120.17,39.33,18.0,1046.0,204.0,486.0,179.0,4.119,True,False,False,False
-122.19,37.78,49.0,1183.0,205.0,496.0,209.0,5.2328,False,False,True,False
-117.28,34.16,35.0,2028.0,456.0,972.0,398.0,2.3778,True,False,False,False
-118.01,34.09,32.0,1613.0,361.0,1283.0,404.0,3.1944,True,False,False,False
-117.27,34.16,32.0,2894.0,427.0,1151.0,446.0,6.2236,True,False,False,False
-118.39,34.18,44.0,477.0,91.0,220.0,112.0,3.3906,False,False,False,False
-118.41,33.97,44.0,2298.0,388.0,849.0,360.0,5.5941,False,False,False,False
-118.2,33.79,48.0,2105.0,592.0,1807.0,539.0,2.7183,False,False,False,True
-117.94,33.68,26.0,4183.0,539.0,1504.0,520.0,7.4056,False,False,False,False
-118.34,34.04,35.0,2345.0,607.0,2042.0,565.0,2.5955,False,False,False,False
-117.09,32.79,20.0,2183.0,534.0,999.0,496.0,2.8631,False,False,False,True
-122.17,37.88,33.0,3626.0,502.0,1348.0,480.0,7.6107,False,False,True,False
-122.29,38.0,16.0,4986.0,1081.0,2805.0,1016.0,4.025,False,False,True,False
-117.8,34.06,34.0,1081.0,205.0,1325.0,252.0,3.6298,True,False,False,False
-119.75,36.71,38.0,1481.0,265.0,1543.0,372.0,1.4577,True,False,False,False
-118.2,34.05,36.0,2672.0,675.0,2883.0,674.0,2.0885,False,False,False,False
-122.2,37.79,44.0,1621.0,452.0,1354.0,491.0,2.619,False,False,True,False
-117.98,33.84,31.0,1252.0,225.0,714.0,226.0,4.6042,False,False,False,False
-114.58,33.61,25.0,2907.0,680.0,1841.0,633.0,2.6768,True,False,False,False
-118.61,34.24,17.0,5406.0,895.0,2337.0,882.0,6.0137,False,False,False,False
-122.44,37.8,52.0,1603.0,487.0,727.0,464.0,3.9856,False,False,True,False
-117.66,33.58,6.0,4186.0,383.0,1794.0,541.0,9.6986,False,False,False,False
-118.48,34.25,35.0,1442.0,276.0,795.0,268.0,4.9688,False,False,False,False
-117.28,33.92,35.0,3623.0,841.0,2721.0,766.0,2.1574,True,False,False,False
-118.42,34.15,31.0,1861.0,430.0,736.0,360.0,5.2853,False,False,False,False
-122.45,37.74,52.0,1596.0,276.0,642.0,273.0,4.375,False,False,True,False
-118.11,34.01,41.0,815.0,252.0,775.0,231.0,2.2847,False,False,False,False
-118.3,33.79,35.0,2793.0,686.0,2255.0,682.0,3.0057,False,False,False,False
-121.6,37.91,13.0,2479.0,394.0,1075.0,350.0,5.1017,True,False,False,False
-118.15,33.94,36.0,1948.0,341.0,992.0,363.0,4.2594,False,False,False,False
-118.13,33.86,45.0,1866.0,343.0,919.0,344.0,3.5833,False,False,False,False
-117.06,32.58,11.0,2879.0,679.0,2098.0,673.0,3.5125,False,False,False,True
-118.67,34.27,10.0,3753.0,678.0,1859.0,660.0,4.9946,False,False,False,False
-121.5,38.58,20.0,4018.0,1220.0,1570.0,1122.0,2.5821,True,False,False,False
-122.16,37.45,52.0,1135.0,219.0,441.0,200.0,7.5418,False,False,True,False
-118.49,34.28,27.0,2535.0,389.0,1071.0,386.0,6.8695,False,False,False,False
-118.32,34.05,42.0,3292.0,713.0,2224.0,674.0,3.5517,False,False,False,False
-119.19,34.46,39.0,2056.0,381.0,939.0,371.0,6.6257,False,False,False,False
-117.89,33.78,16.0,6352.0,1747.0,5085.0,1649.0,2.8835,False,False,False,False
-116.95,32.74,7.0,2722.0,578.0,1429.0,574.0,3.9583,False,False,False,False
-117.13,32.8,15.0,1606.0,375.0,784.0,342.0,3.7237,False,False,False,True
-118.05,33.71,25.0,4150.0,570.0,1424.0,547.0,8.8281,False,False,False,True
-118.37,33.88,21.0,966.0,172.0,417.0,158.0,5.5335,False,False,False,False
-122.23,37.8,52.0,1192.0,289.0,772.0,257.0,2.3833,False,False,True,False
-122.29,37.52,38.0,3767.0,603.0,1455.0,615.0,6.8787,False,False,False,True
-121.67,39.18,26.0,2121.0,375.0,1125.0,366.0,3.3958,True,False,False,False
-122.29,37.88,52.0,1650.0,395.0,841.0,380.0,3.556,False,False,True,False
-115.55,32.78,5.0,2652.0,606.0,1767.0,536.0,2.8025,True,False,False,False
-118.01,34.12,32.0,1937.0,332.0,922.0,340.0,3.94,True,False,False,False
-117.39,34.1,12.0,7184.0,1516.0,4862.0,1235.0,2.4492,True,False,False,False
-118.2,33.96,37.0,2127.0,533.0,2021.0,480.0,2.9773,False,False,False,False
-118.02,33.86,26.0,2342.0,383.0,1290.0,394.0,5.6677,False,False,False,False
-118.03,33.85,16.0,1831.0,390.0,1347.0,389.0,3.8426,False,False,False,False
-121.93,37.25,32.0,1555.0,287.0,779.0,284.0,6.0358,False,False,False,False
-118.11,34.06,32.0,1273.0,344.0,1148.0,368.0,2.1061,False,False,False,False
-118.34,34.05,52.0,2194.0,504.0,997.0,438.0,2.6654,False,False,False,False
-118.25,33.93,38.0,180.0,43.0,246.0,56.0,2.85,False,False,False,False
-121.95,38.34,9.0,4999.0,874.0,2687.0,817.0,4.2324,True,False,False,False
-122.64,37.96,29.0,377.0,58.0,151.0,67.0,9.5551,False,False,False,True
-118.32,33.9,36.0,1741.0,412.0,1245.0,423.0,4.1344,False,False,False,False
-118.37,34.06,52.0,2239.0,423.0,832.0,411.0,5.0858,False,False,False,False
-117.16,32.75,49.0,1566.0,494.0,643.0,419.0,1.9637,False,False,False,True
-121.99,37.26,17.0,4034.0,611.0,1158.0,560.0,8.2069,False,False,False,False
-120.44,34.93,15.0,868.0,244.0,1133.0,253.0,2.0995,False,False,False,False
-122.3,37.81,52.0,1010.0,209.0,604.0,187.0,1.1667,False,False,True,False
-118.49,34.01,28.0,651.0,252.0,333.0,174.0,1.9722,False,False,False,False
-117.25,32.73,38.0,1840.0,291.0,633.0,283.0,4.9125,False,False,False,True
-116.19,33.67,16.0,1859.0,476.0,1994.0,477.0,1.7297,True,False,False,False
-118.72,34.14,7.0,23866.0,4407.0,9873.0,4012.0,5.4032,False,False,False,True
-120.12,36.01,18.0,1165.0,334.0,1119.0,308.0,2.2167,True,False,False,False
-117.73,33.49,31.0,5112.0,778.0,1530.0,648.0,10.3983,False,False,False,False
-119.81,36.7,52.0,314.0,57.0,178.0,66.0,1.2404,True,False,False,False
-122.34,40.57,24.0,1610.0,307.0,748.0,307.0,2.6591,True,False,False,False
-119.57,36.7,34.0,1759.0,354.0,899.0,337.0,2.6823,True,False,False,False
-119.64,37.31,15.0,2654.0,530.0,1267.0,489.0,2.8393,True,False,False,False
-117.91,34.07,33.0,2938.0,561.0,1519.0,549.0,4.5594,False,False,False,False
-118.3,33.98,48.0,1998.0,410.0,1176.0,382.0,3.0455,False,False,False,False
-121.32,37.67,21.0,1494.0,271.0,781.0,255.0,4.3015,True,False,False,False
-122.67,38.44,29.0,2551.0,448.0,1165.0,456.0,4.3587,False,False,False,False
-120.79,38.43,40.0,1391.0,246.0,546.0,214.0,3.9107,True,False,False,False
-121.16,38.68,21.0,3517.0,667.0,1687.0,655.0,3.1161,True,False,False,False
-118.46,34.23,16.0,6338.0,1768.0,4718.0,1632.0,3.0187,False,False,False,False
-118.31,33.94,40.0,1917.0,438.0,1021.0,383.0,2.2448,False,False,False,False
-118.01,34.14,23.0,3425.0,754.0,2202.0,729.0,3.52,True,False,False,False
-117.64,33.61,14.0,5232.0,810.0,3041.0,839.0,5.826,False,False,False,False
-118.28,33.93,45.0,529.0,112.0,448.0,120.0,3.5833,False,False,False,False
-118.36,33.86,35.0,2126.0,434.0,1044.0,433.0,5.5456,False,False,False,False
-121.9,37.25,28.0,2714.0,502.0,1389.0,490.0,5.7385,False,False,False,False
-122.04,37.66,10.0,2031.0,357.0,867.0,352.0,5.3169,False,False,True,False
-119.17,34.2,36.0,2028.0,523.0,2751.0,496.0,3.015,False,False,False,True
-119.06,36.15,20.0,1282.0,273.0,852.0,247.0,1.6354,True,False,False,False
-120.65,35.41,15.0,6725.0,1111.0,3139.0,1029.0,4.1875,False,False,False,False
-121.31,38.61,17.0,992.0,151.0,316.0,159.0,6.6238,True,False,False,False
-122.4,40.62,9.0,4794.0,889.0,2162.0,865.0,3.1439,True,False,False,False
-117.21,34.22,31.0,5454.0,1053.0,1408.0,504.0,5.0,True,False,False,False
-121.52,39.43,15.0,2119.0,389.0,1079.0,374.0,2.3566,True,False,False,False
-117.88,33.85,18.0,2705.0,713.0,2726.0,674.0,2.7759,False,False,False,False
-119.51,34.4,24.0,3422.0,596.0,1763.0,601.0,5.2039,False,False,False,True
-120.93,37.73,14.0,2799.0,712.0,2294.0,596.0,2.6343,True,False,False,False
-117.82,33.81,30.0,2260.0,345.0,1182.0,341.0,6.0705,False,False,False,False
-119.32,36.32,35.0,2316.0,387.0,849.0,378.0,4.3816,True,False,False,False
-121.64,39.12,13.0,6408.0,1087.0,3294.0,1106.0,4.2656,True,False,False,False
-118.3,34.0,52.0,1420.0,355.0,1080.0,353.0,1.5179,False,False,False,False
-118.14,34.65,20.0,1257.0,201.0,551.0,186.0,4.6591,True,False,False,False
-117.9,33.82,32.0,1187.0,302.0,1003.0,275.0,2.4931,False,False,False,False
-118.58,34.21,13.0,6227.0,1317.0,3739.0,1226.0,4.0313,False,False,False,False
-121.94,37.26,21.0,3843.0,716.0,1850.0,705.0,4.6758,False,False,False,False
-118.23,34.11,33.0,2612.0,646.0,2496.0,606.0,3.133,False,False,False,False
-117.95,34.08,37.0,1137.0,203.0,672.0,226.0,3.2969,False,False,False,False
-119.23,36.45,36.0,1508.0,323.0,1283.0,312.0,2.1205,True,False,False,False
-118.07,33.98,41.0,1478.0,273.0,916.0,281.0,3.9688,False,False,False,False
-117.32,34.48,8.0,4627.0,887.0,2739.0,846.0,3.0204,True,False,False,False
-118.16,34.04,22.0,2991.0,791.0,2486.0,754.0,1.5078,False,False,False,False
-118.25,34.16,24.0,5131.0,1436.0,2690.0,1371.0,2.5668,False,False,False,False
-118.68,34.13,9.0,11251.0,1594.0,3029.0,1227.0,6.7273,False,False,False,False
-118.2,34.02,26.0,36.0,9.0,35.0,9.0,1.625,False,False,False,False
-119.25,34.3,34.0,1189.0,220.0,445.0,203.0,4.8824,False,False,False,True
-118.03,34.05,36.0,1345.0,331.0,1511.0,309.0,3.5129,False,False,False,False
-118.13,33.86,37.0,2259.0,425.0,1183.0,413.0,5.1805,False,False,False,False
-118.63,34.21,31.0,3952.0,647.0,1762.0,588.0,5.5709,False,False,False,False
-118.35,34.08,52.0,1003.0,200.0,514.0,204.0,3.8472,False,False,False,False
-117.88,33.7,18.0,2135.0,373.0,1464.0,405.0,5.4836,False,False,False,False
-118.39,33.82,30.0,3433.0,918.0,1526.0,828.0,4.5817,False,False,False,True
-118.03,34.01,10.0,6531.0,1036.0,2975.0,1018.0,6.2319,False,False,False,False
-121.3,38.69,13.0,2135.0,429.0,779.0,432.0,3.6995,True,False,False,False
-118.36,33.88,28.0,1313.0,319.0,827.0,308.0,2.65,False,False,False,False
-121.7,37.2,15.0,531.0,154.0,469.0,155.0,4.65,False,False,False,False
-121.97,37.53,26.0,2506.0,387.0,1273.0,406.0,5.4299,False,False,False,False
-118.14,33.87,44.0,1607.0,271.0,799.0,283.0,5.084,False,False,False,False
-121.87,37.28,21.0,3305.0,749.0,2459.0,701.0,3.9688,False,False,False,False
-117.26,33.05,14.0,2323.0,373.0,1057.0,372.0,6.2513,False,False,False,True
-122.22,37.78,50.0,1920.0,530.0,1525.0,477.0,1.4886,False,False,True,False
-117.08,33.14,15.0,1497.0,250.0,827.0,239.0,4.3846,False,False,False,False
-121.99,37.33,33.0,2023.0,425.0,1016.0,405.0,3.9417,False,False,False,False
-118.03,34.1,32.0,2668.0,609.0,1512.0,541.0,2.9422,True,False,False,False
-117.34,33.15,19.0,5710.0,1423.0,4163.0,1406.0,3.0306,False,False,False,True
-122.45,37.74,38.0,5688.0,930.0,2263.0,908.0,6.203,False,False,True,False
-121.93,37.35,36.0,1823.0,410.0,1589.0,387.0,3.1065,False,False,False,False
-118.12,34.71,26.0,4230.0,823.0,2789.0,793.0,2.5179,True,False,False,False
-121.36,38.67,5.0,5819.0,1507.0,3237.0,1356.0,2.2339,True,False,False,False
-117.41,34.01,34.0,1231.0,216.0,841.0,199.0,2.6442,True,False,False,False
-119.83,36.71,43.0,355.0,81.0,233.0,75.0,2.4167,True,False,False,False
-118.07,33.93,5.0,906.0,187.0,1453.0,158.0,4.125,False,False,False,False
-117.26,32.83,24.0,1663.0,199.0,578.0,187.0,10.7721,False,False,False,True
-117.11,32.64,23.0,1619.0,447.0,1025.0,415.0,1.858,False,False,False,True
-121.82,37.37,41.0,1558.0,281.0,970.0,304.0,4.4167,False,False,False,False
-121.94,37.83,11.0,2836.0,373.0,959.0,335.0,10.5815,True,False,False,False
-118.87,34.21,26.0,4439.0,616.0,1881.0,592.0,6.2935,False,False,False,False
-117.39,34.13,9.0,2228.0,398.0,1316.0,370.0,4.1632,True,False,False,False
-122.06,37.35,31.0,1795.0,281.0,872.0,282.0,8.0599,False,False,False,False
-121.34,38.66,16.0,3154.0,860.0,1837.0,793.0,1.9805,True,False,False,False
-118.41,34.03,33.0,1730.0,386.0,994.0,363.0,3.7277,False,False,False,False
-121.23,38.65,19.0,2926.0,476.0,1349.0,480.0,4.6437,True,False,False,False
-119.73,34.35,20.0,1648.0,319.0,905.0,307.0,4.375,False,False,False,True
-118.15,34.16,20.0,2410.0,632.0,2135.0,578.0,1.6887,False,False,False,False
-122.59,38.44,14.0,1665.0,390.0,505.0,348.0,3.183,False,False,False,False
-118.53,34.44,19.0,3013.0,507.0,1356.0,484.0,5.1163,False,False,False,False
-120.96,37.77,32.0,2262.0,416.0,1156.0,404.0,3.8534,True,False,False,False
-119.72,36.81,28.0,1651.0,305.0,780.0,309.0,2.9453,True,False,False,False
-121.32,38.0,21.0,1795.0,482.0,1114.0,472.0,2.0091,True,False,False,False
-121.23,38.12,22.0,393.0,58.0,134.0,57.0,3.95,True,False,False,False
-117.74,34.09,30.0,3199.0,591.0,2192.0,563.0,3.4871,True,False,False,False
-122.67,38.24,29.0,2644.0,464.0,1372.0,450.0,5.0544,False,False,False,False
-122.67,38.33,4.0,8072.0,1606.0,4323.0,1475.0,3.9518,False,False,False,False
-116.96,33.74,19.0,3649.0,755.0,1717.0,696.0,2.2115,True,False,False,False
-117.99,33.71,18.0,1994.0,578.0,3031.0,577.0,2.7614,False,False,False,False
-120.9,39.93,23.0,2679.0,546.0,1424.0,529.0,2.8812,True,False,False,False
-121.19,39.05,14.0,1131.0,193.0,520.0,178.0,3.9,True,False,False,False
-118.13,34.16,52.0,1787.0,427.0,1107.0,410.0,2.5664,False,False,False,False
-122.11,37.7,19.0,2693.0,789.0,1765.0,724.0,2.4206,False,False,True,False
-121.45,41.04,33.0,2029.0,378.0,936.0,343.0,2.67,True,False,False,False
-117.9,33.7,12.0,4695.0,1110.0,2153.0,989.0,4.6483,False,False,False,False
-117.28,33.19,5.0,2697.0,639.0,1633.0,580.0,3.4456,False,False,False,True
-119.85,36.8,14.0,4177.0,914.0,2300.0,867.0,2.9565,True,False,False,False
-122.08,37.38,36.0,857.0,156.0,448.0,168.0,5.0086,False,False,True,False
-118.35,34.07,52.0,2497.0,406.0,1030.0,412.0,4.89,False,False,False,False
-116.98,32.71,18.0,2355.0,444.0,1277.0,433.0,3.4551,False,False,False,False
-117.85,34.12,30.0,4367.0,1033.0,2524.0,954.0,3.0448,True,False,False,False
-120.99,37.7,14.0,9849.0,1887.0,4356.0,1780.0,3.5877,True,False,False,False
-121.32,38.66,26.0,1149.0,193.0,500.0,194.0,5.078,True,False,False,False
-116.99,32.8,34.0,3657.0,538.0,1513.0,562.0,5.2907,False,False,False,False
-118.3,33.72,28.0,2647.0,658.0,1459.0,595.0,3.4474,False,False,False,True
-118.16,34.14,27.0,1551.0,254.0,816.0,233.0,8.2435,False,False,False,False
-118.14,34.69,48.0,1379.0,327.0,696.0,304.0,2.1167,True,False,False,False
-118.25,33.9,36.0,1135.0,231.0,614.0,227.0,2.5521,False,False,False,False
-122.5,37.74,42.0,1667.0,395.0,1041.0,387.0,3.9583,False,False,False,True
-123.1,38.79,20.0,3109.0,712.0,1643.0,638.0,2.8344,False,False,False,False
-120.47,37.28,19.0,1548.0,319.0,1227.0,309.0,1.7756,True,False,False,False
-124.17,40.79,43.0,2285.0,479.0,1169.0,482.0,1.9688,False,False,False,True
-119.62,36.59,17.0,2287.0,390.0,1330.0,393.0,4.0197,True,False,False,False
-122.45,37.71,52.0,1658.0,322.0,1086.0,326.0,3.8583,False,False,False,True
-118.2,34.12,44.0,1565.0,398.0,1500.0,407.0,2.8125,False,False,False,False
-118.4,34.22,36.0,2557.0,540.0,1556.0,491.0,3.6591,False,False,False,False
-117.12,32.8,29.0,2863.0,534.0,1392.0,522.0,3.8719,False,False,False,True
-122.52,37.89,17.0,4363.0,1041.0,1640.0,989.0,3.9531,False,False,True,False
-117.66,34.04,16.0,2081.0,348.0,1332.0,356.0,4.7872,True,False,False,False
-117.89,33.73,32.0,728.0,134.0,837.0,135.0,4.0769,False,False,False,False
-118.08,34.13,39.0,788.0,128.0,413.0,139.0,5.9546,True,False,False,False
-122.19,40.07,21.0,1548.0,290.0,744.0,265.0,1.9773,True,False,False,False
-117.26,33.04,16.0,3109.0,450.0,1433.0,453.0,6.6319,False,False,False,True
-122.51,37.91,2.0,647.0,136.0,203.0,118.0,6.641,False,False,True,False
-117.28,34.14,40.0,2364.0,438.0,968.0,416.0,3.4906,True,False,False,False
-118.12,34.06,25.0,1526.0,388.0,1304.0,378.0,3.1892,False,False,False,False
-118.21,33.92,41.0,1722.0,363.0,1432.0,326.0,3.2976,False,False,False,False
-118.28,33.97,31.0,1068.0,271.0,1091.0,281.0,1.689,False,False,False,False
-121.98,38.36,30.0,140.0,35.0,103.0,35.0,4.163,True,False,False,False
-119.14,36.23,22.0,2935.0,523.0,1927.0,530.0,2.5875,True,False,False,False
-122.14,37.9,32.0,5738.0,746.0,2099.0,732.0,10.3224,False,False,True,False
-117.69,33.8,5.0,3178.0,631.0,1467.0,581.0,5.2541,False,False,False,False
-122.41,37.62,39.0,3119.0,758.0,1807.0,696.0,3.2216,False,False,False,True
-119.81,34.45,24.0,3678.0,567.0,1554.0,570.0,6.5173,False,False,False,True
-122.11,37.66,36.0,1755.0,316.0,913.0,299.0,4.1302,False,False,True,False
-122.07,37.89,28.0,3410.0,746.0,1428.0,670.0,4.3864,False,False,True,False
-122.25,37.51,45.0,989.0,174.0,504.0,180.0,4.8382,False,False,False,True
-121.83,37.32,17.0,1887.0,664.0,1906.0,597.0,2.5652,False,False,False,False
-120.51,41.35,16.0,2843.0,564.0,892.0,386.0,2.5074,True,False,False,False
-118.43,34.13,37.0,4400.0,695.0,1521.0,666.0,8.2954,False,False,False,False
-122.1,37.37,37.0,2511.0,354.0,945.0,348.0,8.3924,False,False,True,False
-117.13,32.72,9.0,2436.0,720.0,1780.0,653.0,1.8299,False,False,False,True
-118.32,34.0,50.0,2189.0,460.0,1097.0,469.0,2.4583,False,False,False,False
-117.23,32.74,16.0,735.0,139.0,299.0,134.0,4.6354,False,False,False,True
-117.12,32.76,41.0,1469.0,421.0,803.0,395.0,2.1856,False,False,False,True
-117.08,32.57,9.0,6298.0,1512.0,4451.0,1456.0,2.569,False,False,False,True
-118.36,34.07,48.0,1740.0,360.0,748.0,357.0,4.7019,False,False,False,False
-117.98,33.93,27.0,3142.0,509.0,1520.0,503.0,6.2924,False,False,False,False
-118.22,34.07,36.0,839.0,250.0,1079.0,245.0,1.7463,False,False,False,False
-121.3,38.0,27.0,2918.0,580.0,1338.0,544.0,2.6495,True,False,False,False
-118.35,33.95,30.0,2661.0,765.0,2324.0,724.0,3.0519,False,False,False,False
-119.0,35.35,31.0,2931.0,716.0,1969.0,588.0,2.2155,True,False,False,False
-122.08,37.95,33.0,1043.0,157.0,425.0,148.0,4.8702,False,False,True,False
-118.1,33.91,29.0,505.0,113.0,411.0,113.0,2.6397,False,False,False,False
-121.32,36.42,20.0,1054.0,269.0,1219.0,273.0,3.0437,False,False,False,False
-120.83,37.58,30.0,1527.0,256.0,757.0,240.0,3.6629,True,False,False,False
-117.88,34.06,23.0,6689.0,1124.0,3081.0,1047.0,5.9254,False,False,False,False
-121.99,37.32,20.0,4461.0,864.0,2042.0,808.0,4.7083,False,False,False,False
-122.27,37.82,52.0,1630.0,456.0,1162.0,400.0,1.2475,False,False,True,False
-122.87,38.39,34.0,1138.0,205.0,541.0,180.0,4.5147,False,False,False,False
-118.22,33.82,30.0,1680.0,469.0,1779.0,429.0,3.6086,False,False,False,True
-118.11,34.05,23.0,3436.0,565.0,1729.0,529.0,5.9941,False,False,False,False
-117.69,33.66,5.0,4246.0,689.0,1933.0,722.0,6.9501,False,False,False,False
-119.72,34.42,49.0,1610.0,370.0,961.0,351.0,2.6983,False,False,False,True
-121.62,39.75,20.0,1173.0,261.0,523.0,258.0,1.0625,True,False,False,False
-122.47,37.72,46.0,1836.0,319.0,767.0,302.0,5.9114,False,False,False,True
-117.24,33.34,17.0,2866.0,442.0,1354.0,431.0,4.5764,False,False,False,False
-121.16,38.16,31.0,1953.0,366.0,999.0,316.0,2.4906,True,False,False,False
-122.43,37.74,52.0,2637.0,539.0,1159.0,497.0,3.8846,False,False,True,False
-116.53,33.95,18.0,2990.0,648.0,1280.0,532.0,2.625,True,False,False,False
-122.53,37.9,44.0,2846.0,551.0,1232.0,537.0,3.8839,False,False,True,False
-117.05,32.57,22.0,2857.0,516.0,2412.0,496.0,4.7337,False,False,False,True
-118.41,33.88,34.0,540.0,107.0,213.0,104.0,6.3403,False,False,False,False
-122.17,37.73,46.0,2163.0,470.0,925.0,435.0,3.25,False,False,True,False
-122.87,38.62,18.0,2721.0,557.0,1667.0,539.0,3.1875,False,False,False,False
-117.84,35.54,11.0,1751.0,316.0,765.0,296.0,5.0762,True,False,False,False
